TARGET,ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
1,39559,0,0,0,6,1,7,76,11,0,1,5,5,8611.00,9326.00,14,1,0,3,4,0.92,0.58,0,0,2,0.26,0,0,1.00
0,39588,0,0,0,2,2,2,127,24,0,0,2,7,10609.00,25824.00,9,0,0,2,3,0.41,0.40,3,0,0,0.70,0,0,0.29
0,39706,0,0,0,4,0,4,139,5,0,3,3,12,25730.00,47996.00,22,0,0,2,4,0.54,0.58,0,0,0,0.50,0,0,0.25
0,39734,3,3,0,0,7,2,52,7,0,3,8,11,45386.00,62019.00,20,0,0,7,7,0.73,0.68,0,0,0,0.44,0,0,0.73
0,39768,0,0,0,0,,0,306,12,0,1,1,16,28836.00,73321.00,21,0,0,4,6,0.39,0.76,0,0,0,0.76,0,0,0.06
0,39776,0,0,0,2,1,2,213,4,0,1,2,4,28111.00,35231.00,17,0,0,2,2,0.80,0.39,3,2,3,0.22,2,2,0.50
0,39832,0,0,0,1,1,0,175,1,1,1,2,19,59530.00,124674.00,23,0,0,8,11,0.48,0.76,0,0,0,0.76,0,0,0.11
0,39843,3,1,0,1,6,5,123,5,0,1,5,4,20188.00,35288.00,7,0,0,0,3,0.57,0.56,0,0,1,0.44,1,0,1.25
1,39964,1,0,0,2,5,2,148,7,0,1,4,6,42142.00,52945.00,6,3,1,4,5,0.80,0.56,0,1,3,0.67,1,1,0.67
0,40001,0,0,0,1,2,1,94,1,2,4,8,14,26410.00,53256.00,18,0,0,3,5,0.50,0.70,0,0,0,0.70,0,0,0.57
0,40068,0,0,0,0,,0,228,4,0,1,1,7,1463.00,2950.00,17,0,0,2,3,0.50,0.30,3,1,4,0.35,1,3,0.14
0,40083,3,2,0,9,0,11,157,3,1,3,6,7,35470.00,48794.00,14,1,1,2,3,0.73,0.41,3,1,9,0.41,4,3,0.86
0,40125,0,0,0,2,0,4,253,3,1,2,6,14,36358.00,64857.00,20,0,0,4,8,0.56,0.62,0,0,0,0.54,0,0,0.43
0,40130,0,0,0,1,1,1,31,8,0,2,4,7,3938.00,9091.00,7,0,0,2,3,0.43,0.88,0,0,0,0.88,0,0,0.57
0,40160,0,0,0,0,17,0,143,14,0,0,5,9,34737.00,38929.00,19,0,0,5,7,0.89,0.73,0,0,0,0.41,0,0,0.56
0,40196,2,0,0,5,1,12,12,2,2,10,10,10,62982.00,70895.00,8,0,0,9,9,0.89,0.80,0,0,0,1.00,2,0,1.00
0,40220,0,0,0,4,1,1,189,9,0,2,3,10,41529.00,55430.00,14,3,1,3,6,0.75,0.61,1,1,6,0.56,1,1,0.30
0,40256,3,3,0,2,0,1,105,2,1,1,2,3,1043.00,2911.00,4,0,0,2,2,0.36,0.40,0,0,0,0.60,3,0,0.67
0,40300,0,0,0,0,8,8,114,16,0,0,1,6,19613.00,26230.00,8,3,1,1,2,0.75,0.23,2,2,4,0.46,2,3,0.17
0,40441,1,1,0,3,2,6,143,8,0,1,5,11,31825.00,49955.00,34,0,0,2,4,0.64,0.71,0,0,3,0.32,0,0,0.45
0,40538,1,0,0,2,3,4,153,14,0,0,2,9,20391.00,36468.00,15,0,0,3,4,0.56,0.67,1,0,1,0.60,0,0,0.22
0,40558,0,0,0,3,0,2,313,53,0,0,0,5,19607.00,23328.00,7,0,0,3,3,0.84,0.63,0,0,0,0.63,0,0,0.00
0,40640,0,0,0,0,,0,6,6,0,1,1,1,10947.00,11946.00,1,0,0,1,1,0.92,1.00,0,0,0,1.00,0,0,1.00
0,40643,0,0,0,0,15,2,139,15,0,0,3,7,18488.00,24598.00,15,1,0,2,3,0.75,0.50,0,0,1,0.44,0,0,0.43
1,40654,0,0,0,2,2,7,139,14,0,0,2,12,8336.00,29630.00,19,0,0,4,5,0.28,0.52,3,0,2,0.52,0,1,0.17
1,40689,0,0,0,3,1,2,99,20,0,0,3,8,14221.00,22324.00,14,1,0,3,4,0.64,0.67,0,0,2,0.53,0,0,0.38
1,40729,4,1,0,0,11,2,219,10,0,1,1,3,3416.00,13973.00,1,1,0,0,0,0.24,0.00,2,1,3,0.50,2,2,0.33
0,40730,0,0,0,0,12,1,136,7,0,3,3,6,22717.00,23705.00,10,0,0,4,5,0.96,0.73,0,0,0,0.55,0,0,0.50
0,40968,0,0,0,3,1,5,251,3,1,6,23,20,40611.00,107227.00,44,0,0,3,6,0.38,0.66,0,0,0,0.40,0,0,1.15
1,41098,5,5,0,8,1,10,294,3,1,4,9,9,54643.00,62295.00,28,0,0,4,6,0.88,0.45,2,0,4,0.27,3,1,1.00
1,41106,0,0,0,2,5,3,221,22,0,0,1,14,38617.00,53723.00,22,0,0,6,12,0.72,0.64,1,0,0,0.56,0,0,0.07
0,41149,0,0,0,4,1,1,93,7,0,2,3,7,9094.00,16292.00,10,0,0,3,4,0.56,0.45,2,1,3,0.64,1,2,0.43
1,41182,0,0,0,4,1,7,145,4,0,2,4,8,44544.00,48569.00,11,0,0,4,6,0.92,1.00,0,0,0,0.73,0,0,0.50
0,41194,0,0,0,1,1,12,150,22,0,0,3,5,10556.00,17596.00,15,2,1,2,2,0.60,0.18,3,2,4,0.29,2,4,0.60
0,41221,0,0,0,2,1,0,321,3,1,2,5,7,20789.00,27252.00,27,2,0,2,2,0.76,0.47,0,0,4,0.22,0,0,0.71
1,41383,2,2,0,9,0,4,353,9,0,1,3,10,18008.00,30920.00,18,0,0,5,6,0.58,0.45,2,0,2,0.50,2,1,0.30
0,41489,0,0,0,2,1,3,165,7,0,2,3,12,30833.00,45383.00,24,0,0,8,9,0.68,0.63,0,0,0,0.50,0,0,0.25
0,41572,1,0,0,5,1,2,113,2,1,3,3,5,2981.00,3292.00,2,2,2,3,3,0.91,0.40,0,2,2,1.00,2,2,0.60
0,41688,1,0,0,2,0,1,124,61,0,0,0,3,667.00,1167.00,2,1,0,2,2,0.57,0.00,0,3,3,1.00,3,3,0.00
0,41778,1,1,0,4,1,7,79,2,2,8,8,10,19311.00,26697.00,18,2,2,4,5,0.72,0.71,0,2,4,0.48,2,2,0.80
0,41782,0,0,0,1,1,9,69,9,0,5,10,4,32453.00,32742.00,8,0,0,3,3,0.99,0.67,0,0,0,0.33,0,0,2.50
0,41785,0,0,0,0,17,2,291,11,0,1,6,7,10597.00,15321.00,20,1,1,4,5,0.69,0.39,0,1,3,0.30,1,1,0.86
0,41831,3,3,0,6,1,10,84,4,0,2,3,3,10782.00,10871.00,5,0,0,3,3,0.99,0.80,0,0,0,0.60,2,0,1.00
0,41834,0,0,0,6,0,2,335,14,0,0,2,8,11257.00,16895.00,12,3,2,2,4,0.67,0.47,1,2,5,0.53,2,2,0.25
1,41962,0,0,0,2,1,3,120,10,0,1,2,8,41370.00,50001.00,12,0,0,4,5,0.83,0.75,0,0,0,0.67,0,0,0.25
0,41998,0,0,0,0,8,0,273,6,0,1,4,8,3089.00,14058.00,10,0,0,1,1,0.22,0.80,1,0,0,0.80,0,0,0.50
0,42016,0,0,0,1,3,0,133,21,0,0,1,7,10155.00,17507.00,7,0,0,1,3,0.58,0.86,2,0,1,1.00,0,1,0.14
0,42075,0,0,0,0,23,0,123,12,0,1,4,13,18497.00,31662.00,19,0,0,4,5,0.58,0.75,0,0,0,0.65,0,0,0.31
0,42115,0,0,0,1,1,1,232,7,0,1,6,23,17862.00,40589.00,31,0,0,2,6,0.44,0.71,0,0,1,0.68,0,0,0.26
0,42197,1,1,0,3,2,3,300,6,0,2,4,5,11986.00,25189.00,16,3,0,1,2,0.48,0.38,2,0,8,0.24,0,1,0.80
0,42246,1,1,0,0,,0,20,12,0,1,2,2,1063.00,1251.00,2,0,0,1,1,0.85,0.50,2,0,1,1.00,1,1,1.00
0,42269,0,0,0,0,22,0,189,22,0,0,1,12,31901.00,44260.00,18,0,0,5,8,0.72,0.94,0,0,0,0.67,0,0,0.08
0,42284,0,0,0,0,7,0,229,3,1,3,6,15,50432.00,71049.00,26,0,0,5,10,0.71,0.61,0,0,0,0.54,0,0,0.40
0,42348,1,0,0,21,0,39,75,6,0,4,7,7,34557.00,38711.00,11,2,0,4,4,0.89,0.79,0,0,2,0.50,0,0,1.00
0,42383,0,0,0,0,7,2,166,11,0,1,3,4,2172.00,3574.00,13,0,0,1,1,0.61,0.38,1,0,2,0.31,0,0,0.75
0,42447,1,1,0,0,7,1,89,7,0,3,3,3,7026.00,8968.00,11,0,0,1,3,0.78,0.27,0,0,0,0.27,0,0,1.00
0,42539,0,0,0,0,18,2,409,18,0,0,5,13,56886.00,89626.00,41,0,0,6,9,0.63,0.39,3,0,1,0.27,0,1,0.38
0,42585,0,0,0,0,,0,120,25,0,0,0,11,22430.00,50693.00,17,0,0,2,4,0.44,0.78,0,0,0,0.61,0,0,0.00
1,42741,5,5,0,0,12,3,11,11,0,1,1,1,,,1,0,0,,,,1.00,0,0,0,1.00,1,0,1.00
0,42767,0,0,0,0,,0,296,58,0,0,0,4,7854.00,21000.00,11,0,0,1,1,0.37,0.67,0,0,0,0.33,0,0,0.00
0,42838,0,0,0,12,0,8,208,5,0,2,5,6,15078.00,21740.00,21,1,0,2,5,0.69,0.54,0,0,3,0.23,0,0,0.83
0,42884,1,0,0,2,5,1,126,3,1,1,2,3,363.00,359.00,3,1,1,3,3,1.01,0.50,0,1,2,0.75,1,1,0.67
0,42901,0,0,0,0,21,0,372,4,0,1,6,7,26883.00,35861.00,13,3,0,2,5,0.75,0.59,0,0,4,0.41,0,0,0.86
0,42913,0,0,0,3,1,1,129,16,0,0,6,14,16601.00,44679.00,28,1,0,0,3,0.37,0.58,2,0,1,0.45,0,1,0.43
0,42923,0,0,0,0,22,1,129,6,0,2,5,10,21898.00,26601.00,25,0,0,5,6,0.82,0.56,0,0,0,0.37,0,0,0.50
0,42948,2,2,0,8,4,10,130,4,0,2,3,6,16634.00,31927.00,8,2,1,3,4,0.52,0.42,0,1,3,0.50,2,1,0.50
0,42970,3,0,0,9,0,7,129,31,0,0,0,2,190.00,593.00,1,3,2,0,0,0.32,0.00,2,2,4,0.50,2,3,0.00
0,43072,1,1,0,0,7,5,108,5,0,5,9,9,6370.00,15373.00,22,1,1,2,4,0.41,0.58,2,1,4,0.38,2,2,1.00
0,43078,1,1,0,1,4,5,213,12,0,1,8,13,44130.00,62820.00,19,0,0,4,6,0.70,0.90,1,0,0,0.65,1,0,0.62
0,43143,1,0,0,12,0,13,147,9,0,1,3,4,4576.00,10512.00,7,6,5,0,1,0.44,0.29,0,5,6,0.29,5,5,0.75
0,43152,2,0,0,0,7,0,138,1,1,3,3,3,15273.00,21488.00,4,0,0,1,2,0.71,0.50,0,0,0,0.50,0,0,1.00
0,43192,1,1,0,2,3,4,84,16,0,0,3,6,20217.00,20948.00,8,1,1,4,4,0.97,0.50,3,1,2,0.60,2,1,0.50
0,43266,1,1,0,0,,0,98,76,0,0,0,1,0.00,2000.00,4,0,0,,,0.00,0.25,0,0,0,0.25,0,0,0.00
1,43302,1,1,0,9,0,14,119,4,0,2,3,4,29971.00,48318.00,14,3,0,1,3,0.62,0.42,0,1,3,0.21,2,1,0.75
0,43345,0,0,0,0,9,2,339,3,1,3,8,8,5896.00,5941.00,10,0,0,6,7,0.99,0.73,0,0,0,0.73,0,0,1.00
0,43381,2,2,0,12,0,13,112,3,1,3,6,14,40474.00,44632.00,9,9,9,11,14,0.91,0.44,0,9,9,0.78,10,9,0.43
0,43400,4,4,0,0,11,4,117,5,0,2,6,10,21108.00,31671.00,24,0,0,7,8,0.67,0.67,0,0,0,0.42,3,0,0.60
0,43409,1,0,0,0,8,0,249,5,0,4,6,15,72416.00,85815.00,20,0,0,9,11,0.84,0.86,0,0,0,0.68,1,0,0.40
0,43422,6,5,0,10,0,11,89,2,1,1,1,1,626.00,1500.00,2,1,0,0,0,0.42,0.00,0,0,3,0.25,3,0,1.00
1,43423,0,0,0,6,0,8,174,3,1,4,9,18,85318.00,98293.00,24,1,0,13,15,0.87,0.61,3,0,1,0.64,0,1,0.50
0,43439,4,4,0,2,1,1,241,1,1,1,1,9,14526.00,16380.00,9,3,2,5,5,0.89,0.36,1,3,5,0.64,7,3,0.11
0,43444,2,2,0,3,2,2,153,20,0,0,1,1,0.00,0.00,3,1,0,,,0.00,0.50,0,0,2,0.25,1,0,1.00
1,43501,2,2,0,7,1,12,135,5,0,5,8,2,23215.00,24187.00,11,2,2,2,2,0.96,0.54,0,2,2,0.15,3,2,4.00
0,43605,1,1,0,0,10,1,64,9,0,3,5,7,52116.00,59846.00,12,0,0,4,4,0.87,0.85,0,0,0,0.54,0,0,0.71
0,43666,0,0,0,4,0,4,248,5,0,6,12,28,62477.00,105921.00,55,0,0,10,15,0.59,0.75,0,0,0,0.46,0,0,0.43
0,43702,0,0,0,4,1,6,158,3,1,2,9,10,33410.00,39459.00,24,0,0,4,8,0.85,0.50,0,0,1,0.38,0,0,0.90
1,43704,1,0,0,4,0,3,166,40,0,0,0,4,10814.00,10942.00,10,1,1,2,2,0.99,0.38,3,1,3,0.31,2,2,0.00
0,43713,0,0,0,4,3,5,144,3,1,6,11,12,47354.00,66981.00,21,0,0,5,6,0.71,0.74,0,0,2,0.52,0,0,0.92
0,43731,0,0,0,0,7,8,123,7,0,2,6,13,39199.00,62312.00,18,2,1,6,7,0.63,0.52,3,1,3,0.62,1,3,0.46
1,43851,0,0,0,5,1,22,187,3,1,4,6,10,43715.00,47006.00,19,4,1,6,7,0.93,0.31,3,3,6,0.38,3,4,0.60
0,43871,1,0,0,1,0,2,175,13,0,0,1,3,20357.00,19947.00,6,13,1,3,3,1.02,0.00,3,3,17,0.16,3,5,0.33
0,43875,0,0,0,5,0,7,95,9,0,2,7,11,29895.00,42927.00,15,0,0,6,6,0.70,0.71,0,0,0,0.65,0,0,0.64
0,43878,0,0,0,1,3,0,249,49,0,0,0,2,6032.00,8391.00,5,2,2,1,1,0.72,0.13,0,2,2,0.25,2,2,0.00
0,43883,0,0,0,1,1,1,151,2,2,7,8,16,16063.00,46283.00,25,0,0,3,5,0.35,0.59,3,0,0,0.59,0,0,0.50
0,43929,0,0,0,2,3,4,93,2,3,5,11,14,13404.00,32997.00,17,0,0,2,2,0.41,0.84,0,0,0,0.74,0,0,0.79
0,43961,3,0,0,0,11,0,328,4,0,1,3,6,14868.00,34936.00,9,0,0,1,1,0.43,0.45,1,0,1,0.55,0,0,0.50
0,43980,0,0,0,2,2,2,118,6,0,1,1,4,4797.00,4974.00,3,3,3,2,3,0.96,0.29,0,3,3,0.57,3,3,0.25
1,43982,0,0,0,1,4,3,299,6,0,3,5,16,31271.00,39791.00,33,0,0,6,10,0.79,0.51,3,0,1,0.46,0,0,0.31
1,43988,0,0,0,3,1,6,227,6,0,6,12,14,33465.00,43631.00,26,0,0,9,10,0.77,0.59,3,0,1,0.48,0,1,0.86
0,44003,7,0,0,1,4,1,330,6,0,1,1,12,6807.00,19857.00,12,12,9,3,3,0.34,0.28,0,10,13,0.48,10,10,0.08
0,44045,0,0,0,8,0,4,106,8,0,2,5,17,26550.00,54869.00,23,0,0,3,4,0.48,0.88,0,0,0,0.71,0,0,0.29
0,44071,4,3,0,4,1,6,75,6,0,4,5,8,4577.00,5789.00,13,1,1,2,3,0.79,0.67,0,1,4,0.53,3,1,0.63
0,44177,0,0,0,15,1,3,216,3,1,6,9,10,30522.00,69251.00,11,0,0,3,5,0.44,0.79,0,0,0,0.71,0,0,0.90
0,44263,0,0,0,0,,0,203,39,0,0,0,4,3323.00,10236.00,7,0,0,1,1,0.32,0.43,0,0,3,0.57,0,0,0.00
1,44361,0,0,0,3,1,2,213,24,0,0,1,6,7743.00,10849.00,7,0,0,3,3,0.71,0.11,3,0,3,0.67,0,0,0.17
0,44378,0,0,0,0,15,0,135,12,0,1,8,10,68326.00,89658.00,22,0,0,5,6,0.76,0.52,1,0,1,0.43,0,0,0.80
0,44466,1,1,0,1,1,1,232,10,0,1,8,26,72085.00,113879.00,34,0,0,7,12,0.63,0.68,0,0,1,0.65,1,0,0.31
1,44536,0,0,0,3,1,0,178,25,0,0,0,7,9372.00,17788.00,10,1,0,3,4,0.53,0.07,3,2,4,0.50,2,2,0.00
0,44571,0,0,0,2,1,3,177,13,0,0,4,10,15795.00,28140.00,11,0,0,1,3,0.56,0.82,0,0,0,0.91,0,0,0.40
1,44686,0,0,0,0,8,1,442,7,0,1,3,18,107958.00,134172.00,34,0,0,13,16,0.80,0.40,3,1,3,0.51,1,2,0.17
0,44744,0,0,0,0,,0,88,16,0,0,1,4,11583.00,22769.00,3,2,2,0,1,0.51,0.60,0,2,2,0.80,2,2,0.25
0,44754,10,7,0,8,1,3,137,4,0,1,5,6,26309.00,41506.00,8,0,0,2,4,0.63,0.78,0,0,1,0.67,3,0,0.83
0,44792,0,0,0,8,0,18,136,5,0,2,4,9,20571.00,24835.00,23,7,3,7,8,0.83,0.39,0,3,12,0.29,3,3,0.44
0,44808,1,0,0,0,14,2,25,8,0,1,3,3,592.00,4790.00,4,0,0,0,1,0.12,1.00,0,0,0,0.75,1,0,1.00
0,44811,4,0,0,2,4,2,154,8,0,1,2,2,0.00,200.00,5,1,0,0,0,0.00,0.43,0,0,4,0.29,0,0,1.00
0,44833,5,1,0,4,3,4,334,13,0,0,1,6,16892.00,17878.00,14,4,0,3,3,0.94,0.45,0,0,5,0.30,1,0,0.17
0,44845,0,0,0,6,0,5,127,27,0,0,0,14,52458.00,76025.00,19,0,0,8,8,0.69,0.79,0,0,2,0.74,0,0,0.00
0,44850,1,1,0,4,0,3,118,10,0,1,2,2,14000.00,15508.00,3,0,0,1,1,0.90,1.00,0,0,0,0.67,0,0,1.00
0,44855,9,7,0,7,1,5,94,15,0,0,1,2,570.00,1110.00,1,4,1,1,1,0.51,0.17,0,3,4,0.33,9,3,0.50
1,44870,9,9,0,0,7,2,18,6,0,1,3,2,56845.00,57957.00,2,0,0,2,2,0.98,0.67,0,0,0,0.67,7,0,1.50
0,44878,0,0,0,0,10,0,137,10,0,1,2,11,19679.00,56371.00,19,0,0,1,1,0.35,0.62,0,0,0,0.52,0,0,0.18
0,44898,1,1,0,0,,0,249,32,0,0,0,4,6413.00,11397.00,8,1,0,0,2,0.56,0.56,0,0,1,0.44,0,0,0.00
1,45009,1,1,0,3,1,2,298,3,1,3,4,6,3715.00,4603.00,11,3,0,1,1,0.81,0.35,0,1,5,0.35,1,1,0.67
0,45106,0,0,0,8,1,7,68,8,0,3,4,6,14705.00,19535.00,10,0,0,2,4,0.75,0.54,0,0,0,0.46,0,0,0.67
0,45159,0,0,0,8,2,5,224,2,2,6,9,14,52649.00,72401.00,26,1,0,5,5,0.73,0.52,0,1,5,0.48,1,1,0.64
1,45228,0,0,0,10,1,3,72,11,0,1,1,5,3456.00,5206.00,2,7,4,1,3,0.66,0.22,0,4,7,0.56,4,4,0.20
0,45261,0,0,0,1,2,0,314,2,1,2,3,10,13728.00,22699.00,27,0,0,1,3,0.60,0.50,0,0,0,0.36,0,0,0.30
0,45275,1,1,0,0,,0,217,8,0,1,3,6,10356.00,13898.00,15,0,0,3,4,0.75,0.56,0,0,1,0.38,0,0,0.50
1,45303,1,0,0,3,0,2,107,4,0,1,2,4,24682.00,37267.00,6,3,1,1,2,0.66,0.09,3,1,5,0.36,1,1,0.50
1,45307,0,0,0,0,7,9,122,3,2,5,6,10,46295.00,68797.00,19,4,2,5,8,0.67,0.44,0,2,5,0.40,2,2,0.60
0,45391,0,0,0,0,13,1,277,4,0,3,4,11,37057.00,68295.00,17,0,0,3,6,0.54,0.67,0,0,0,0.61,0,0,0.36
0,45422,1,1,0,9,1,7,112,11,0,1,5,14,50580.00,67364.00,25,0,0,7,9,0.75,0.81,0,0,0,0.54,0,0,0.36
0,45446,0,0,0,0,,0,364,32,0,0,0,6,8416.00,24474.00,9,0,0,0,2,0.34,0.55,0,0,0,0.55,0,0,0.00
0,45478,0,0,0,3,0,3,85,19,0,0,1,10,25819.00,28235.00,17,0,0,6,7,0.91,0.67,0,0,0,0.56,0,0,0.10
0,45525,0,0,0,0,8,0,189,7,0,1,11,28,34909.00,81152.00,33,0,0,6,9,0.43,0.83,0,0,0,0.78,0,0,0.39
1,45559,0,0,0,0,20,1,112,20,0,0,1,5,6793.00,8806.00,10,0,0,1,1,0.77,0.36,2,0,1,0.45,0,1,0.20
0,45566,0,0,0,0,20,0,293,4,0,1,1,13,16051.00,21200.00,28,0,0,5,7,0.76,0.72,0,0,9,0.45,0,0,0.08
0,45577,0,0,0,1,3,0,44,44,0,0,0,1,,,1,0,0,,,,1.00,0,0,0,1.00,0,0,0.00
0,45633,0,0,0,4,0,4,239,2,1,2,2,2,453.00,529.00,2,2,1,2,2,0.86,0.40,0,1,3,0.40,1,1,1.00
0,45643,4,0,0,1,4,2,152,3,1,9,9,12,18740.00,51780.00,13,1,0,2,3,0.36,0.65,0,1,1,0.60,1,1,0.75
1,45702,0,0,0,3,0,3,107,2,1,3,8,13,16363.00,40286.00,19,0,0,1,3,0.41,0.76,0,0,0,0.62,0,0,0.62
0,45706,2,0,0,3,2,1,282,5,0,1,4,17,64444.00,110089.00,30,0,0,4,7,0.59,0.63,0,0,1,0.57,0,0,0.24
1,45839,2,2,0,5,1,8,235,10,0,1,1,12,16663.00,20925.00,19,2,1,5,5,0.80,0.18,3,2,5,0.43,3,5,0.08
0,45840,4,4,0,3,1,2,115,115,0,0,0,2,5355.00,11800.00,2,0,0,0,0,0.45,1.00,0,0,0,1.00,3,0,0.00
1,45852,6,0,0,3,3,6,109,5,0,5,6,6,24920.00,27904.00,7,2,2,4,5,0.89,0.55,0,3,3,0.55,8,3,1.00
0,45854,0,0,0,2,1,1,43,28,0,0,0,2,0.00,0.00,2,1,1,,,0.00,0.67,0,1,1,0.67,1,1,0.00
0,45891,0,0,0,1,3,1,65,4,0,2,3,8,22593.00,41447.00,7,0,0,2,3,0.55,0.42,3,0,0,0.67,0,0,0.38
1,45997,1,1,0,2,0,3,74,19,0,0,1,9,10181.00,12193.00,9,1,0,7,8,0.84,0.90,0,0,1,0.90,1,0,0.11
0,46060,0,0,0,0,12,0,80,11,0,2,4,9,21632.00,35037.00,15,0,0,3,4,0.62,0.69,0,0,0,0.56,0,0,0.44
0,46273,0,0,0,0,8,1,323,19,0,0,1,4,15029.00,29502.00,9,0,0,1,1,0.51,0.44,1,0,0,0.44,0,0,0.25
0,46275,0,0,0,3,5,2,80,3,1,5,9,12,9323.00,14904.00,11,0,0,2,5,0.63,0.79,0,0,1,0.86,0,0,0.75
0,46369,1,0,0,3,2,3,129,9,0,1,1,2,1219.00,1210.00,8,0,0,1,1,1.01,0.25,0,0,1,0.25,0,0,0.50
0,46471,1,0,0,8,1,1,178,6,0,2,8,16,62733.00,67095.00,21,0,0,13,13,0.94,0.76,0,0,0,0.76,0,0,0.50
0,46507,0,0,0,2,1,5,141,2,2,4,7,7,6421.00,7233.00,21,2,0,3,3,0.89,0.38,2,1,4,0.27,1,2,1.00
0,46528,4,2,0,3,3,3,259,3,1,1,1,1,20934.00,21289.00,0,0,0,1,1,0.98,0.00,0,0,1,0.50,3,0,1.00
1,46578,0,0,0,0,,0,273,3,1,1,1,5,2393.00,2393.00,3,5,5,3,3,1.00,0.13,0,5,5,0.63,5,5,0.20
0,46612,13,10,0,0,9,0,217,73,0,0,0,1,0.00,0.00,4,1,0,0,0,0.00,0.00,2,0,2,0.20,3,1,0.00
0,46630,0,0,0,1,1,5,243,7,0,2,6,12,37493.00,49095.00,19,0,0,6,8,0.76,0.36,3,0,1,0.55,0,0,0.50
0,46740,0,0,0,2,1,1,125,4,0,3,4,5,10837.00,17136.00,16,0,0,2,2,0.63,0.76,0,0,1,0.29,0,0,0.80
0,46803,0,0,0,2,1,0,133,2,2,4,8,11,22774.00,27185.00,19,0,0,4,5,0.84,0.42,0,0,0,0.42,0,0,0.73
0,46899,4,1,0,5,4,5,45,26,0,0,0,0,0.00,0.00,0,1,0,0,0,0.00,0.00,0,1,1,0.00,3,1,0.00
0,47034,2,2,0,3,0,3,85,13,0,0,1,2,12933.00,15920.00,2,0,0,1,1,0.81,0.50,0,0,0,1.00,2,0,0.50
0,47062,0,0,0,1,3,0,348,32,0,0,0,6,15547.00,20649.00,11,0,0,3,4,0.75,0.33,3,1,2,0.50,1,2,0.00
1,47114,1,1,0,4,0,3,402,2,1,3,3,3,796.00,1296.00,2,2,1,1,1,0.61,0.00,3,2,5,0.43,2,4,1.00
0,47178,2,2,0,2,2,4,70,21,0,0,1,3,395.00,1355.00,4,2,2,2,2,0.29,0.33,0,3,3,0.50,3,3,0.33
0,47184,1,0,0,2,1,1,277,38,0,0,0,7,10698.00,32662.00,11,0,0,0,1,0.33,0.67,0,0,0,0.58,0,0,0.00
0,47203,0,0,0,0,24,0,190,19,0,0,3,7,80.00,37824.00,19,0,0,0,0,0.00,0.79,0,0,0,0.37,0,0,0.43
0,47212,0,0,0,5,0,8,65,3,1,3,9,8,36786.00,36492.00,13,0,0,6,6,1.01,0.50,0,0,0,0.44,0,0,1.13
0,47312,0,0,0,4,1,1,144,8,0,1,1,2,7461.00,9585.00,6,2,1,1,1,0.78,0.11,1,1,5,0.22,1,1,0.50
0,47333,0,0,0,3,1,2,140,2,1,1,1,9,28032.00,67143.00,20,4,3,4,5,0.42,0.18,0,4,5,0.27,4,4,0.11
1,47444,0,0,0,2,1,2,48,5,0,3,6,4,2232.00,4309.00,6,1,0,1,1,0.52,0.22,3,0,2,0.44,0,2,1.50
0,47505,0,0,0,0,,0,44,21,0,0,2,6,4397.00,6408.00,6,0,0,3,3,0.69,0.67,0,1,1,1.00,1,1,0.33
0,47519,0,0,0,2,0,2,160,6,0,2,3,5,7432.00,11059.00,16,2,0,2,3,0.67,0.24,3,1,3,0.24,1,1,0.60
0,47652,0,0,0,1,2,0,155,6,0,3,5,8,11267.00,13489.00,11,0,0,4,5,0.84,0.69,0,0,0,0.62,0,0,0.63
0,47690,1,1,0,1,5,0,108,7,0,2,3,8,10965.00,15412.00,20,0,0,4,4,0.71,0.36,2,1,2,0.32,1,2,0.38
0,47700,5,5,0,6,1,4,58,3,2,4,7,4,14673.00,16157.00,9,0,0,4,4,0.91,0.54,0,0,0,0.31,4,0,1.75
0,47728,2,2,0,18,0,10,141,2,1,2,3,3,384.00,651.00,4,1,0,0,1,0.59,0.25,0,0,1,0.38,2,0,1.00
0,47733,0,0,0,1,1,1,147,14,0,0,3,8,30416.00,43351.00,19,0,0,3,3,0.70,0.38,3,1,6,0.38,1,3,0.38
0,47772,0,0,0,0,,0,87,16,0,0,1,8,21276.00,30753.00,13,0,0,2,6,0.69,0.92,0,0,0,0.62,0,0,0.13
1,47796,1,1,0,18,0,11,234,2,1,1,3,3,1900.00,2577.00,15,2,0,1,3,0.74,0.14,3,1,5,0.14,1,1,1.00
0,47885,0,0,0,2,4,0,9,5,0,2,2,1,,,2,0,0,,,,1.00,0,0,0,0.50,0,0,2.00
0,47985,0,0,0,7,0,11,89,4,0,3,10,9,5378.00,8698.00,11,1,1,3,6,0.62,0.77,0,1,1,0.69,1,1,1.11
0,48016,3,0,0,0,9,1,88,2,1,2,10,7,22122.00,28417.00,26,0,0,3,6,0.78,0.44,0,0,1,0.22,0,0,1.43
0,48059,0,0,0,9,0,12,56,2,3,10,17,9,9726.00,12885.00,17,0,0,5,6,0.75,0.68,0,0,0,0.36,0,0,1.89
